transaction_id,tag_id
cm8y6h0lb0002py6suq8yycpz,346c7b75-9e3e-4e94-8a39-7fee541eefcf
cm8y6i9cq0004py6s0nzvioem,e3969aed-fa19-4481-8fda-1e177e45cd86
cm8y6iy1c0006py6sft01ivwb,6b81684a-61db-4d8a-8128-ee28f8ae9f51
cm8y6lx3h0008py6scai9cpg1,e253768f-79a2-4b89-ba40-29d2af9ef775
cm8y72ges000mpy6swsfs4e20,55812019-4689-481c-a340-a884b49c5163
cm8zq0zph0002pyzc0buwx98z,490b078f-2271-461d-8d5b-9df9c115f7a6
cm92jqw3e0009pyvnzu64r8xh,2ee728ea-7c31-471c-b195-27c95e9c1948
cm92wplo80001pypvb3z2fw8o,ee1a74ef-0d28-4c9b-9ca3-d93a30185339
cm95ky3k30006pypvdbnvb6g2,ec87aa6d-477f-4cff-b94b-3e32a74256ab
cm95kyopb0008pypvhpc347m5,e3969aed-fa19-4481-8fda-1e177e45cd86
cm95l064n000cpypvjiyewcyh,5a8ea73b-e1fb-43d6-8c67-7735ef7b9e00
cm972oarr0001pyj4mtd22sk8,633bf40b-8d54-4443-a95d-d55a5f3916ec
cm972sttq0003pyj4zsfg51dl,35fc0086-017f-4f96-a3a8-bb858f5088db
cm972trs00005pyj4kuqyh3zt,5bd3e1e4-1fe3-42d2-aeca-67a5d9150bbd
cm987ba1e0006pylld6vi88h4,346c7b75-9e3e-4e94-8a39-7fee541eefcf
cm987c1di0008pyllejykn0xd,6b81684a-61db-4d8a-8128-ee28f8ae9f51
cm9a8nhgt000gpyvou7xdcjcy,5bc3ef36-5e4a-4ced-8973-ad439d67ae3d
cm9b1dxsw000jpyvo0gin5cdk,7c7e25aa-9ee7-419b-a048-9cbd8f2b2e84
cm9cjpm810006pyya33vbkrnj,29c72ba1-08f0-4fed-bc98-4a51e5d587ea
cm9fsdsuq000apyyar1glkoll,e3969aed-fa19-4481-8fda-1e177e45cd86
cm9fsf3u2000epyyad7bk7m9s,766a1781-3982-4caf-8063-782c1e0c2b5b
cm9gvk1ph000hpyyaipcozc6z,29c72ba1-08f0-4fed-bc98-4a51e5d587ea
cm9h6srf0000jpyyagrogyhxs,9b342bb6-f74e-4388-92f3-edd52a7327b7
cm9i6murd000qpyya9cwpeb2a,e3969aed-fa19-4481-8fda-1e177e45cd86
cm9i6na9d000spyyab07hgdhw,6b81684a-61db-4d8a-8128-ee28f8ae9f51
cm9i6nniy000upyyaq3agf7jn,346c7b75-9e3e-4e94-8a39-7fee541eefcf
cm9jmk7ga0011pyyamok9nvsa,6b81684a-61db-4d8a-8128-ee28f8ae9f51
cm9jpkghw0013pyya6p6nb8uc,633bf40b-8d54-4443-a95d-d55a5f3916ec
cm9mtqn1j0005pykckucoyu53,29c72ba1-08f0-4fed-bc98-4a51e5d587ea
cm9mttlhz0007pykcy6h040wz,bbd2ddea-272d-4436-bc3b-4c061b87f9c3
cm9odqixd000cpykcn03oum11,b7d9ef61-3a0d-4eec-b9ab-6bafed2fdae0
cm9oh1c5d000epykc06dtjx4x,550abe64-63c8-4ef0-ba92-5e78e1e8c8e9
cm9oh1up4000gpykc6w7hwwm0,e3969aed-fa19-4481-8fda-1e177e45cd86
cm9psbm2c000jpykcewka3z1f,e3969aed-fa19-4481-8fda-1e177e45cd86
cm9s5bq3a000npykc2t3l0l4e,346c7b75-9e3e-4e94-8a39-7fee541eefcf
cm9tz0zc30003pyg4qa6bxysv,6b81684a-61db-4d8a-8128-ee28f8ae9f51
cm9tz48v30005pyg4jlcisfgc,d233ad77-b4b1-42de-8cf7-3e2161f167d5
cm9tz5mhi0007pyg422qji9rm,c1507ac5-c99c-4231-bf82-8e1d885ef15d
cm9tz692o0009pyg41fbzk0bl,d233ad77-b4b1-42de-8cf7-3e2161f167d5
cm9u0bf8h000bpyg42vvy7q5n,f5b6da6a-6cf6-4c2e-8837-bb7ae09ab0fd
cm9vckezb0001pyavxuhun8p8,550abe64-63c8-4ef0-ba92-5e78e1e8c8e9
cm9ww4o720004pyavnwyldso9,1dcbe79e-543b-44fd-99b8-f5c3152cd788
cm9ww67o00006pyavd3fnmdy3,98941058-23be-438f-bdcd-6b0ef4f49d57
cm9wwzfz3000apyavyofva9i0,65408584-d1c1-4b25-96df-09cc60488935
cm9xz1joq000dpyavk0qxc8hz,2b1ca351-4852-4c8f-9b14-20a1940e6a29
cm9xz27o2000fpyavqsmg8dr7,e3969aed-fa19-4481-8fda-1e177e45cd86
cm9yaw0cp000hpyavxvomvr9k,5a8ea73b-e1fb-43d6-8c67-7735ef7b9e00
cm9yfj1i7000jpyavewcfitn3,beca9c5a-f63d-41d6-bba2-24d45ad757d5
cm9ysjzz8000lpyavtewlptlr,f5b6da6a-6cf6-4c2e-8837-bb7ae09ab0fd
cm9zdq677000npyaveithonvc,d233ad77-b4b1-42de-8cf7-3e2161f167d5
cma0kawfw000ppyavih9pe6n4,f2342449-73ec-4b5d-b723-5a211789ef3b
cma0wdppn000rpyavt3vd7ck0,2b1ca351-4852-4c8f-9b14-20a1940e6a29
cma2i5thn000wpyavx7aar4kz,633bf40b-8d54-4443-a95d-d55a5f3916ec
cma2i6qq7000ypyavmh2l0n5q,d34610d5-bce9-4dad-bce3-93a6c0229a3d
cma2lxp0q0010pyavt3z9w4w0,a66f31ec-ec43-4bf4-8eba-cc66c84570c9
cma3m69jd0015pyavhly4ivbh,5bd3e1e4-1fe3-42d2-aeca-67a5d9150bbd
cma3m6yzf0017pyavdl7m7qs2,6b81684a-61db-4d8a-8128-ee28f8ae9f51
cma3m7s9n0019pyavvyzz8c88,346c7b75-9e3e-4e94-8a39-7fee541eefcf
cmae4r7b2000bpykgc0ktu91p,95f58c9c-2da6-47c7-86d4-f7a3186bdd2e
cmae4s800000dpykgscnzm238,29c72ba1-08f0-4fed-bc98-4a51e5d587ea
cmae4u2wx000hpykgs683kb1l,ec87aa6d-477f-4cff-b94b-3e32a74256ab
cmae4w8t9000npykg2glczl31,1834624e-b0aa-40a9-8a69-061bbc38c481
cmae4x1a0000ppykg69dyj9u3,e3969aed-fa19-4481-8fda-1e177e45cd86
cmae4y6iz000tpykg4oaqviu3,31aca6fc-e903-441a-bfe1-a6d59ea26545
cmae4yquq000vpykgib4112ax,e3969aed-fa19-4481-8fda-1e177e45cd86
cmae4ztq2000zpykgbv09cpwn,550abe64-63c8-4ef0-ba92-5e78e1e8c8e9
cmae55aa20017pykgj33nhchb,6df2d3ef-f6bc-443d-898b-6a5336dd2ebe
cmai9b5mn001opykgs2sv6qst,5a8ea73b-e1fb-43d6-8c67-7735ef7b9e00
cmai9dg74001upykg4ilp905z,490b078f-2271-461d-8d5b-9df9c115f7a6
cmaje7wnj001xpykgiro6shp8,e3969aed-fa19-4481-8fda-1e177e45cd86
cmambbtf30025pykg1o7q9sri,346c7b75-9e3e-4e94-8a39-7fee541eefcf
cmambcabc0027pykg8rhfnvvc,6b81684a-61db-4d8a-8128-ee28f8ae9f51
cmarw39au002fpykgqzl8utxk,e3969aed-fa19-4481-8fda-1e177e45cd86
cmarw3o4l002hpykgqztsgbie,0122d7a6-6677-47a8-af05-54e2ae5aed45
cmashg6ms002lpykgaq87nupj,2ee728ea-7c31-471c-b195-27c95e9c1948
cmashgqsr002npykgtaw0x4mm,5a8ea73b-e1fb-43d6-8c67-7735ef7b9e00
cmatidwlv002upykgtawl03d8,bbd2ddea-272d-4436-bc3b-4c061b87f9c3
cmaw68q670030pykgll3addsd,6b81684a-61db-4d8a-8128-ee28f8ae9f51
cmaw69qpy0032pykgk8jagzmx,346c7b75-9e3e-4e94-8a39-7fee541eefcf
cmaw6bv3a0034pykg8oyq5r6z,a66f31ec-ec43-4bf4-8eba-cc66c84570c9
cmaxre21p0001py40i37mwwxe,31aca6fc-e903-441a-bfe1-a6d59ea26545
cmaz4btz20004py4038w3qw8o,9ac67b09-870a-4e4a-aa6a-968473d9f28a
cmazy583y0006py40t7j6rxe0,f5b6da6a-6cf6-4c2e-8837-bb7ae09ab0fd
cmb0smoqq0008py40ydd0u04g,29c72ba1-08f0-4fed-bc98-4a51e5d587ea
cmb1yupk5000bpy40b4il25b9,6b81684a-61db-4d8a-8128-ee28f8ae9f51
cmb1yvai0000dpy40aj0t8icg,e3969aed-fa19-4481-8fda-1e177e45cd86
cmb1yw3rb000fpy40u2ysajcm,346c7b75-9e3e-4e94-8a39-7fee541eefcf
cmb287b06000hpy40tkg0yi6s,19657059-c737-4ebd-9387-df24d979a0b1
cmb3en7zf000kpy40t4y2v5vi,e3969aed-fa19-4481-8fda-1e177e45cd86
cmb3enph8000mpy4031anjcfc,1dcbe79e-543b-44fd-99b8-f5c3152cd788
cmb3epi40000opy40rkrvflkf,55812019-4689-481c-a340-a884b49c5163
cmb51bl63000rpy40r5czwtts,4e900c7b-f479-4d9c-a428-92943e4db66f
cmb51crs2000tpy404ts5et0h,633bf40b-8d54-4443-a95d-d55a5f3916ec
cmb5eq2k60001pyckr0fgfrjk,f5b6da6a-6cf6-4c2e-8837-bb7ae09ab0fd
cmb6cmey60005pyck54lzdm99,346c7b75-9e3e-4e94-8a39-7fee541eefcf
cmb6cn12t0007pyck4xxlzyss,5a8ea73b-e1fb-43d6-8c67-7735ef7b9e00
cmb6cndin0009pycknndckeo1,490b078f-2271-461d-8d5b-9df9c115f7a6
cmb6cnrwl000bpycka1plc8dq,29c72ba1-08f0-4fed-bc98-4a51e5d587ea
cmbb1xu0s0001pyvohopvbxw1,deb21e7c-b591-47ff-9936-c5d5590405de
cmbc2wroe0004pyvoss1qnz09,19657059-c737-4ebd-9387-df24d979a0b1
cmbdwu5bu000apyvo4i662rw0,d233ad77-b4b1-42de-8cf7-3e2161f167d5
cmbgjtepn000ipyvo4qfmm7eo,6b81684a-61db-4d8a-8128-ee28f8ae9f51
cmbgjtpbz000kpyvomgkzt8vb,346c7b75-9e3e-4e94-8a39-7fee541eefcf
cmbgjucrx000mpyvowwhtotu2,a66f31ec-ec43-4bf4-8eba-cc66c84570c9
cmbgjv3i1000opyvoyvxx34n4,e3969aed-fa19-4481-8fda-1e177e45cd86
cmbgjwt70000qpyvo84l35u89,f90d3199-e8b3-42b3-8f06-2dfb6d778ccd
cmbgjyn3f000spyvo3aa4m5a2,4ba30ad9-81d8-4e89-8549-c2d314956418
cmbgk7fh5000ypyvo2kd3jav3,55812019-4689-481c-a340-a884b49c5163
cmbgk8wkh0010pyvo12n8xwjw,85b01b2a-e193-4bc1-9648-91106590977d
cmbgk9ecc0012pyvoauu65r5r,490b078f-2271-461d-8d5b-9df9c115f7a6
cmbgk9xll0014pyvojh8a64uh,633bf40b-8d54-4443-a95d-d55a5f3916ec
cmbgkdezh0018pyvoa74zrgcq,d233ad77-b4b1-42de-8cf7-3e2161f167d5
cmbgknopl001cpyvojhbtcr83,2ee728ea-7c31-471c-b195-27c95e9c1948
cmbgkqn06001gpyvoi4777992,5bd3e1e4-1fe3-42d2-aeca-67a5d9150bbd
cmbgngtbl001kpyvo3byha7no,7c7e25aa-9ee7-419b-a048-9cbd8f2b2e84
